,address,lon,lat,full_address_google,eircode,useful_address
1062,"GMG Mechanical Service Ltd, County Donegal, Ireland",-8.142674,54.585775,"Lacklom, Laghey, Co. Donegal, F94 WV30, Ireland",F94 WV30,True
1063,"Pat Kelleher Plumbing And Heating Ltd, County Cork, Ireland",-8.489193499999999,51.8744612,"Sitecast Industrial Estate, Unit 15 Lee Park, Pouladuff Road, Togher, Cork, T12 EW71, Ireland",T12 EW71,True
1064,"Denny Rossiter Plumbing & Heating, County Wexford, Ireland",-6.4770198,52.3357697,"5B Windmill Heights, Townparks, Wexford, Ireland",,True
1065,"Almac Plumbing Heating & Mechanical Contracting, County Cavan, Ireland",-7.0813222,53.8344096,"Rahardrum, Virginia, Co. Cavan, Ireland",,True
1066,"D&D Kindlon Ltd, County Monaghan, Ireland",-6.7004665,53.9815902,"Coolderry, Carrickmacross, Co. Monaghan, Ireland",,True
1067,"Michael Kelleher Plumbing & Heating, County Cork, Ireland",-8.5815979,51.8865987,"Cuil Greine, Link Rd, Carrigrohane, Ballincollig, Co. Cork, P31 DW66, Ireland",P31 DW66,True
1068,"McGowan Builders (Batterstown) Ltd, County Meath, Ireland",-6.5297402,53.4675044,"Rathregan, Batterstown, Co. Meath, Ireland",,True
1069,"MFG Construction Ltd, County Longford, Ireland",-7.793152799999999,53.7274982,"Longford, Co. Longford, Ireland",,False
1070,"Coady Farrell Construction, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1071,"Southside Building & Carpentry Ltd, County Dublin 18, Ireland",-6.170120199999999,53.2328784,"Mine Hill Business Centre, Mine Hill Ln, Ballycorus Rd, Tiknick, Dublin 18, Co. Dublin, D18 N6C8, Ireland",D18 N6C8,True
1072,"Philly Kenny t/a Kenny Heating & Plumbing, County Kilkenny, Ireland",-7.3203853,52.3921885,"Glenbower, Co. Kilkenny, Ireland",,False
1073,"TTL Digitial Vision Ltd, County Dublin 12, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1074,"Adept Gas & Oil Services Ltd, County Cork, Ireland",-8.497403799999999,51.8859947,"Elysium Business Centre Breffini Court Commons Road,Cork T23XO2N&, Clashduv Terrace, 2 Glasheen Rd, Togher, Cork, Co. Cork, T12 H7F8, Ireland",T12 H7F8,True
1075,"Philip Walshe T/A APW Construction, County Dublin 14, Ireland",-6.289086500000001,53.2878402,"49 Willbrook Estate, Rathfarnham, Dublin, D14 W3V1, Ireland",D14 W3V1,True
1076,"AM Construction, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
1077,"Rock Construction Ltd, County Dublin 14, Ireland",-6.228930099999999,53.2893681,"29 Eden Park Dr, Kilmacud, Dublin, D14 CX34, Ireland",D14 CX34,True
1078,"JWDC Ltd T/A JW Construction, County Meath, Ireland",-6.5356079,53.5086232,"Dunshaughlin Business Park, Unit 10, Dunshaughlin, Co. Meath, Ireland",,True
1079,"Lucan Plumbing & Heating Ltd, County Co Dublin, Ireland",-6.4684332,53.35707379999999,"70 Kew Park, Lucan Demesne, Lucan, Co. Dublin, K78 F9C6, Ireland",K78 F9C6,True
1080,"ABK Plumbing & Heating, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
1081,"Michael Cody, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
1082,"Mossdale Construction Ltd, County Dublin 14, Ireland",-6.281966,53.246656,"Rowan Hill, Tibradden Ln, Rathfarnham, Dublin 16, D16 VP63, Ireland",D16 VP63,True
1083,"Vinsok Ltd T/A Green-House Renewable Energy, County Co Dublin, Ireland",-6.1615544,53.2785351,"Unit F Deansgrange Business Park, Kill Ave, Blackrock, Deansgrange, Co. Dublin, Ireland",,True
1084,"Beagan Bathroom & Plumbing Services Ltd, County Dublin 6W, Ireland",-6.2101733,53.27837659999999,"Ballymoss Rd, Sandyford, Dublin, Ireland",,True
1085,"Maurice Walsh Plumbing & Heating, County Tipperary, Ireland",-7.407364500000001,52.3401587,"38 Castle Ct, Carrickbeg, Carrick-On-Suir, Co. Tipperary, E32 H767, Ireland",E32 H767,True
1086,"M Therm Construction Ltd, County Kilkenny, Ireland",-7.3990417,52.7320145,"The Square, Freshford Lots, Freshford, Co. Kilkenny, R95 C1H5, Ireland",R95 C1H5,True
1087,"Archstone Enterprises Limited, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
1088,"WCB Construction Ltd, County Dublin 13, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
1089,"TLI Group Ltd T/A Transmission Links Ireland Ltd, County Kerry, Ireland",-9.695214499999999,52.3214655,"Beenreigh, Abbeydorney, Tralee, Co. Kerry, Ireland",,True
1090,"Myles Tobin Plumbing & Heating Services, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1091,"Smocot Son Project Ltd T/A Rohand Building Service, County Dublin 5, Ireland",-6.3850013,53.403118,"22 Robinhood Rd, Buzzardstown, Dublin, D22 HC81, Ireland",D22 HC81,True
1092,"Christopher Doona Heating & Plumbing Contractor, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1093,"Grange Mechanical Limited, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
1094,"Tomas Babonas, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
1095,"New Line Enterprises, County Waterford, Ireland",-7.6177476,52.08907019999999,"33 Main St, Abbeyside, Dungarvan, Co. Waterford, X35 CF84, Ireland",X35 CF84,True
1096,"DT Plumbing & Heating Ltd t/a M3 Plumbing &Heating, County Cavan, Ireland",-7.076623100000001,53.8361582,"4 The Drumlins, Rahardrum, Virginia, Co. Cavan, A82 XF65, Ireland",A82 XF65,True
1097,"Ambrose Galligan Plumbing & Heating, County Cavan, Ireland",-7.3293667,53.92814300000001,"Carrickaboy Glebe, Co. Cavan, Ireland",,False
1098,"J&H Grimes Ltd, County Mayo, Ireland",-9.2173627,53.61803829999999,"Station Rd, Knockfereen, Ballinrobe, Co. Mayo, Ireland",,True
1099,"SMM Plumbing and Heating, County Donegal, Ireland",-7.725661499999999,54.9718612,"78 The Green, Thornberry, Carnamogagh Lower, Letterkenny, Co. Donegal, F92 E867, Ireland",F92 E867,True
1100,"CAG CAE Ltd T/A Green Oak Energy Solutions, County Kildare, Ireland",-6.828345,53.329593,"Donadea, Naas, Co. Kildare, Ireland",,True
1101,"NB Gas Plumbing & Heating, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
1102,"Connolly Insulation, County Cork, Ireland",-8.5884432,52.0152039,"Rathduff, Grenagh, Co. Cork, T23 FH2F, Ireland",T23 FH2F,True
1103,"Paddy Reidy & Sons, County Limerick, Ireland",-9.2474103,52.558656,"Mulcairs, Killeany Beg, Glin, Co. Limerick, Ireland",,True
1104,"McCauley Construction, County Longford, Ireland",-7.793152799999999,53.7274982,"Longford, Co. Longford, Ireland",,False
1105,"J.E.M. Heating And Plumbing, County Co Dublin, Ireland",-6.3386268,53.2919657,"209 Balrothery Estate, Tallaght, Dublin, D24 PY9Y, Ireland",D24 PY9Y,True
1106,"Ecoisle, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
1107,"Better Built, County Dublin 18, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1108,"Bel Tech Renewables, County Louth, Ireland",-6.3537313,54.02261129999999,"Ballymascanlan, Co. Louth, A91 HK28, Ireland",A91 HK28,True
1109,"Gaswise Limited, County Louth, Ireland",-6.3595541,53.7168997,"68 Trinity St, Mell, Drogheda, Co. Louth, A92 K28K, Ireland",A92 K28K,True
1110,"R.P. Plumbing And Heating, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
1111,"Heat Tech Solutions Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
1112,"Brian Carrick Heating And Plumbing, County Dublin 16, Ireland",-6.3386268,53.2919657,"209 Balrothery Estate, Tallaght, Dublin, D24 PY9Y, Ireland",D24 PY9Y,True
1113,"Anthony Ryan Plumbing Limited, County Westmeath, Ireland",-7.347016499999999,53.5200206,"unit 6, Lynn Business Units, Zone A, Mullingar Business Park, Mullingar, Co. Westmeath, N91 NY61, Ireland",N91 NY61,True
1114,"Gately Construction, County Roscommon, Ireland",-8.2681621,53.7592604,"Roscommon, Co. Roscommon, Ireland",,False
1115,"Luca Line Limited, County Dublin 24, Ireland",-6.337640299999999,53.2753249,"22 Wood Dale Cres, Dublin, D24 V0N7, Ireland",D24 V0N7,True
1116,"David Lovell Plumbing and Heating Ltd, County Cork, Ireland",-9.221477,51.626862,"Driminidy North, Drimoleague, Co. Cork, Ireland",,True
1117,"Cosyfill Insulation, County Limerick, Ireland",-9.226089499999999,52.3820607,"Mill Farm, Dromtrasna (Hartnett), Dromtrasna, Co. Limerick, Ireland",,True
1118,"EZ Build, County Dublin 15, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1119,"AEC Construction Ltd, County Co Dublin, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
1120,"KC Mechanical Services, County Longford, Ireland",-7.793152799999999,53.7274982,"Longford, Co. Longford, Ireland",,False
1121,"Leitrim Warmer Homes CLG, County Leitrim, Ireland",-8.0410041,54.0460803,"Unit 1 Riverside, Carrick Rd, Dristernaun, Drumshanbo, Co. Leitrim, N41 C8C0, Ireland",N41 C8C0,True
1122,"Eirgreen, County Laois, Ireland",-7.282455300000001,53.03230550000001,"27 Summerhill, Beladd, Portlaoise, Co. Laois, R32 HPX7, Ireland",R32 HPX7,True
1123,"E.M. Guerin Heating & Plumbing, County Dublin 15, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
1124,"Paul Corcoran Plumbing & Heating Services, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
1125,"Christy Delaney Plumbing And Heating, County Meath, Ireland",-6.4728953,53.4176917,"26 Castleview Estate, Castlefarm, Dunboyne, Co. Meath, A86 TN66, Ireland",A86 TN66,True
1126,"Paul Loakman Plumbing & Heating, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
1127,"Ecoscene, County Wicklow, Ireland",-6.218382399999999,53.10489320000001,"Top Road, Ballinastoe, Sraghmore, Roundwood, Co. Wicklow, Ireland",,True
1128,"Paul Kelly T/A Kelly Construction, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
1129,"Nexgen Developments, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
1130,"AG Plumbing & Heating Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
1131,"Brophy Brothers Building Services Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
1132,"Duffey Bros Heating & Plumbing, County Kildare, Ireland",-6.588970799999999,53.37688379999999,"Old Greenfield, Maynooth, Co. Kildare, Ireland",,True
1133,"Tom O Connell Plumbing & Heating, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1134,"Laois Heating And Plumbing Services, County Laois, Ireland",-7.288579400000001,53.0542116,"12 The Poplars, Forest Park, Portlaoise, Co. Laois, R32 A6P2, Ireland",R32 A6P2,True
1135,"Airtight Eco Build Ltd, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
1136,"Derek Corcoran Heating & Plumbing, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
1137,"Mc Cormack Plumbing & Construction Ltd, County Roscommon, Ireland",-8.2681621,53.7592604,"Roscommon, Co. Roscommon, Ireland",,False
1138,"Ecosy Better Homes Ltd, County Tipperary, Ireland",-8.420450299999999,52.8161286,"Leagane, Ballina, Co. Tipperary, V94 X7P3, Ireland",V94 X7P3,True
1139,"Absolute Acrylics Ltd, County Dublin 5, Ireland",-6.182599499999999,53.3851452,"17a Edenmore Green, Edenmore, Raheny, Co. Dublin, D05 RH22, Ireland",D05 RH22,True
1140,"Tompur Limited T/A On The Level, County Dublin 9, Ireland",-6.2715118,53.3660754,"Hart’s Corner, 8, 9 Prospect Rd, Glasnevin, Dublin 9, Ireland",,True
1141,"Donal Mcloughlin Plumbing & Heating, County Donegal, Ireland",-7.637401799999999,55.2033302,"R246, Drum, Co. Donegal, Ireland",,True
1142,"DMT Renewables Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
1143,"ACR Plumbing and Heating Ltd, County Dublin 6W, Ireland",-6.280160299999999,53.3249201,"Gandon Cl, Harold's Cross, Dublin, Ireland",,True
1144,"Artane Heating Ltd, County Co Dublin, Ireland",-6.2095194,53.3831976,"Artane, Co. Dublin, Ireland",,False
1145,"NZEB Technologies Ltd, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
1146,"Sunrise V & B Limited T/A Sunrise Improvements, County Dublin 13, Ireland",-6.150182,53.4033251,"5 Station St, Clongriffin, Dublin 13, D13 DK28, Ireland",D13 DK28,True
1147,"Tierney Mechanical Services Ltd, County Tipperary, Ireland",-7.690285599999999,52.3558826,"Reechestown, Clonmel, Co. Tipperary, Ireland",,True
1148,"Lisaderg Construction Ltd, County Dublin 18, Ireland",-6.21268,53.27312360000001,"Unit F, 61 Heather Rd, Sandyford Business Park, Sandyford, Dublin 18, D18 PD62, Ireland",D18 PD62,True
1149,"Connolly Building & Renovations Ltd, County Limerick, Ireland",-8.81189,52.61069500000001,"Kildimo, Limerick, Ireland",,False
1150,"Fred Walshe Construction Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
1151,"Syl Doyle Plumbing & Heating Ltd, County Wexford, Ireland",-6.592009099999999,52.44049450000001,"Knockduff, Enniscorthy, Co. Wexford, Ireland",,True
1152,"ZS Plumbing & Heating Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
1153,"Michael Feeney Builders Ltd, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
1154,"Raheny Heating And Plumbing Services, County Dublin 5, Ireland",-6.420558799999999,53.35196149999999,"Droim Na Coille Ave, Ballyowen, Lucan, Co. Dublin, Ireland",,True
1155,"Duffy Plumbing & Heating, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
1156,"Brogan Construction Ltd, County Co Dublin, Ireland",-6.2902304,53.5861325,"GumTree View, Damastown, Naul, Co. Dublin, Ireland",,True
1157,"Sean Haughton Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1158,"Julian Molloy, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
1159,"Alternative Energy Ireland AEI, County Dublin 12, Ireland",-6.3693597,53.3229013,"Unit E1 Centre Point, Knockmitten Business Park, Oak Rd, Dublin 12, D12 P959, Ireland",D12 P959,True
1160,"Dublin City Plumbing Services, County Dublin 17, Ireland",-6.2603097,53.3498053,"Dublin, Ireland",,False
1161,"Jdravensdale Construction T/A Raven Construction, County Kildare, Ireland",-6.6688857,53.2373138,"6C, Elm House, Millennium Park, Monread South, Naas, Co. Kildare, W91 N1K7, Ireland",W91 N1K7,True
1162,"C B Construction, County Dublin 16, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1163,"Shay Healy Heating & Plumbing, County Co Dublin, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
1164,"Springridge Construction Ltd, County Clare, Ireland",-8.873707999999999,52.71707610000001,"Unit B2, Smithstown Industrial Estate, Shannon, Co. Clare, Ireland",,True
1165,"Greentec Construction Ltd, County Dublin 14, Ireland",-6.2677556,53.3235361,"17 Leinster Square, Rathmines, Dublin 6, D06 YP94, Ireland",D06 YP94,True
1166,"Warm Walls Insulation Ltd, County Co Dublin, Ireland",-6.386032,53.33224,"Crag Cres, Clondalkin Industrial Estate, Clondalkin, Co. Dublin, Ireland",,True
1167,"Ecoheat Energy, County Dublin 13, Ireland",-6.178150899999999,53.4089973,"Balgriffin, Dublin, Ireland",,False
1168,"Brian O'Connor Heating & Plumbing Ltd, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
1169,"Pat F Murphy, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
1170,"Lyons Plumbing And Heating, County Dublin 11, Ireland",-6.3031958,53.39317089999999,"29 Brookville, Finglas East, Dublin, D11 W6W4, Ireland",D11 W6W4,True
1171,"Kevin Murphy & Sons Heating & Plumbing Ltd, County Wexford, Ireland",-6.949050000000001,52.2426,"Coleman, Arthurstown, Co. Wexford, Ireland",,True
1172,"Kieran Goodman, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
1173,"O Brien Bros Plumbing & Heating Ltd, County Limerick, Ireland",-8.451654999999999,52.3174062,"Keale, Co. Limerick, Ireland",,False
1174,"Bray Area Partnership Ltd, County Wicklow, Ireland",-6.1101478,53.2026444,"86 Main St, Bray, Co. Wicklow, A98 F8C4, Ireland",A98 F8C4,True
1175,"D Mcl Plastering Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
1176,"Icosy Insulation, County Mayo, Ireland",-9.5625874,53.7784586,"Aghamore, Westport, Co. Mayo, F28 PK74, Ireland",F28 PK74,True
1177,"B.E.R. & Associated Services, County Kildare, Ireland",-7.006010000000001,53.02251,"Srowland, Bert, Co. Kildare, Ireland",,True
1178,"Ahern + Scanlon Ltd, County Kerry, Ireland",-9.3694553,52.33419800000001,"Knocknagoshel, Knocknagashel East, Tralee, Co. Kerry, Ireland",,True
1179,"P.J. McHale, County Mayo, Ireland",-9.1227629,53.5817078,"Ballinrobe Rd, Kilmaine, Co. Mayo, F31 WR04, Ireland",F31 WR04,True
1180,"Stefan Naghi, County Dublin 11, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1181,"John Lowry Heating And Plumbing, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
1182,"All In Insulation, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
1183,"Stephen Cullen, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
1184,"Sirius Construction Ltd, County Dublin 6, Ireland",-6.265346399999999,53.3155203,"171 Rathmines Rd Upper, Rathmines, Dublin, D06 X0W8, Ireland",D06 X0W8,True
1185,"Davis Plumbing and Heating Contractors Ltd, County Cork, Ireland",-8.4486727,51.900398,"Unit 9 Portside, Marina Commercial Park, Centre Park Rd, Cork, T12 T1WF, Ireland",T12 T1WF,True
1186,"Peak Construction Ltd, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
1187,"Modern Insulation Systems, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1188,"Robbie Mcgovern Ltd., County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
1189,"RW Bathrooms Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1190,"Warmth (Ireland) Ltd, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
1191,"Nivek Plumbing and Heating Ltd, County Dublin 16, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1192,"James Simon O'Sullivan, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1193,"Bernard Mc Elhinney Plumbing & Heating Contractor, County Donegal, Ireland",-7.7800464,54.7995245,"Main Street, Stranorlar, Ballybofey, Co. Donegal, F93 TD29, Ireland",F93 TD29,True
1194,"Greenway Insulation Ltd, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1195,"Allo Allo Plumbing, County Dublin 15, Ireland",-6.394824,53.42135649999999,"12 Mount Garrett Walk, Tyrrelstown, Dublin, D15 AC64, Ireland",D15 AC64,True
1196,"O'Loghlen Insulation Ltd, County Galway, Ireland",-8.889690000000002,53.54186,"Kilbannon, Gardenfield, Tuam, Co. Galway, Ireland",,True
1197,"J.D.S. Services, County Offaly, Ireland",-7.0391308,53.3454877,"Dublin Rd, Edenderry, Co. Offaly, Ireland",,True
1198,"SJM Plumbing And Heating, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
1199,"John O Mahony, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
1200,"Timahoe Construction T/A Leinster Property Service, County Dublin 12, Ireland",-6.3490356,53.2971868,"Unit D, Taurus Business Park, Greenhills Rd, Tymon North, Tallaght, Co. Dublin, D24 FX33, Ireland",D24 FX33,True
1201,"Creedon Construction, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
1202,"Cascade Group, County Dublin 11, Ireland",-6.340972600000001,53.4002176,"Unit 31, Stadium Business Park, Ballycoolin, Dublin 11, D11 XV63, Ireland",D11 XV63,True
1203,"Joseph Madden Heating and Plumbing Ltd, County Roscommon, Ireland",-8.2681621,53.7592604,"Roscommon, Co. Roscommon, Ireland",,False
1204,"Lee Nevin T/A Lee Nevin Plumbing & Heating Service, County Co Dublin, Ireland",-6.1329503,53.2911905,"93 George's Street Upper, Dún Laoghaire, Co, Co. Dublin, A96 V1K8, Ireland",A96 V1K8,True
1205,"Dublin City Gas Ltd, County Co Dublin, Ireland",-6.4666906,53.2798064,"10 Greenogue Dr, Rathcoole, Co. Dublin, D24 HE48, Ireland",D24 HE48,True
1206,"The Best Insulation, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
1207,"Joseph Davis, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1208,"Vitas And Company Ltd, County Dublin 2, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
1209,"Anthony Brady Plumbing Limited, County Cavan, Ireland",-7.182554799999999,53.8041655,"Clonkeefy, Ballyjamesduff, Cavan, Ireland",,True
1210,"Lochbeag Heating & Plumbing, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
1211,"Grangebarry Construction Ltd, County Tipperary, Ireland",-7.695975000000001,52.5271038,"Grangebarry, New Houses, Co. Tipperary, Ireland",,True
1212,"Jerry O Neill Plumbing & Heating, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
1213,"Murphy Brothers, County Kilkenny, Ireland",-7.235107,52.670431,"Bonnetsrath, Road, Co. Kilkenny, R95 RCC4, Ireland",R95 RCC4,True
1214,"Phoenix Construction, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1215,"Neil Walsh Plumbing and Heating, County Sligo, Ireland",-8.758861,54.069815,"Carrowreagh (Knox), Tubbercurry, Co. Sligo, Ireland",,True
1216,"Leinster Handyman & Construction Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
1217,"Edmond O' Connor, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
1218,"Donadea Heating And Plumbing, County Kildare, Ireland",-6.734437900000001,53.35037699999999,"Donadea, Co. Kildare, Ireland",,False
1219,"Kenneth Lawrence, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
1220,"Cunningham Brothers Heating & Plumbing Services, County Kildare, Ireland",-6.6698784,53.2057576,"82 Esmondale, Bluebell, Naas, Co. Kildare, W91 AT2N, Ireland",W91 AT2N,True
1221,"Aurora Mechanical and Electrical Ltd, County Dublin 15, Ireland",-6.3592625,53.3311374,"Unit 45 Canal Walk, Park West Industrial Park, Dublin 12, D12 FA40, Ireland",D12 FA40,True
1222,"Barrett Heating & Plumbing, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1223,"Danny Mchugh, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
1224,"H&R Heating & Plumbing, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
1225,"Castlebawn Construction, County Kildare, Ireland",-6.8465076,53.2489397,"Castlebawn, Kilmeage, Co. Kildare, Ireland",,True
1226,"A1 Energy Solutions Ltd, County Dublin 8, Ireland",-6.2300685,53.3496665,"Unit H 1st Floor, Building, 117, Liffey Trust Centre, 126 Sheriff Street Upper, Dublin Docklands, Dublin 1, Ireland",,True
1227,"OS Insulate Ltd, County Cork, Ireland",-9.5250384,51.5244098,"Coosheen, Schull, Co. Cork, P81 D579, Ireland",P81 D579,True
1228,"North Mayo Construction & Hire Co Ltd, County Mayo, Ireland",-9.1054008,54.08542970000001,"Breaffy National School, Breaghwy, Ballina, Co. Mayo, Ireland",,True
1229,"David Gardiner Plumbing & Heating Services, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
1230,"Atlantic Plastering Ltd, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
1231,"Blackrock Heating, County Co Dublin, Ireland",-6.1568324,53.2775142,"Pottery Enterprise Zone, Pottery Rd, Glenageary, Dublin, Ireland",,True
1232,"McInerney and Keane Insulation, County Clare, Ireland",-9.3699085,52.7322302,"Radharc Na Mara, Sheeaun, Shyan, Co. Clare, V15 RF70, Ireland",V15 RF70,True
1233,"First Choice Plumbing, Heating & Construction Ltd, County Clare, Ireland",-8.8729513,52.7168715,"Unit B14, Smithstown Industrial Estate, Shannon, Co. Clare, V14 RP74, Ireland",V14 RP74,True
1234,"Aspect Plumbing And Heating, County Co Dublin, Ireland",-6.422763,53.3397803,"1 Foxborough Ln, Balgaddy, Lucan, Co. Dublin, K78 V299, Ireland",K78 V299,True
1235,"Henry Farrell, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
1236,"John Byrne, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
1237,"Bray Property Management, County Dublin 12, Ireland",-6.1110741,53.200903,"Bray, Co. Wicklow, Ireland",,False
1238,"Renova, County Wicklow, Ireland",-6.0705098,53.1032057,"Unit 14,, Block C, Bullford Business Campus, Cooldross Upper, Kilcoole, Co. Wicklow, A63 YK16, Ireland",A63 YK16,True
1239,"John Dunne Construction Ltd T/A Dunne Better Build, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
1240,"SCMS Mechanical Services Ltd, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
1241,"MJF Mech Sves Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
